Open Time,Open,High,Low,Close,Volume,Close Time,QAV,No. Trades,Taker BBAV,Taker BQAV,Ignore
1618854720000,313243.00000000,313448.00000000,312956.00000000,312962.00000000,0.13135500,1618854779999,41145.36165400,63,0.10773500,33749.27772800,0
1618854780000,312957.00000000,313000.00000000,312697.00000000,312894.00000000,0.04930600,1618854839999,15428.19253900,42,0.03574800,11186.32782800,0
1618854840000,312840.00000000,313415.00000000,312790.00000000,313372.00000000,0.15720400,1618854899999,49215.27412800,55,0.11735100,36734.31939300,0
1618854900000,313449.00000000,313727.00000000,313345.00000000,313502.00000000,0.29892500,1618854959999,93711.87413800,65,0.25887100,81150.74371400,0
1618854960000,313502.00000000,313578.00000000,313143.00000000,313577.00000000,0.46643200,1618855019999,146095.65438100,68,0.15743600,49326.72377600,0
1618855020000,313577.00000000,313577.00000000,313363.00000000,313466.00000000,0.57225300,1618855079999,179381.53148300,70,0.26816400,84081.85985900,0
1618855080000,313466.00000000,313466.00000000,313251.00000000,313465.00000000,0.22252700,1618855139999,69720.51919800,48,0.03849800,12062.63887800,0
1618855140000,313422.00000000,314188.00000000,313310.00000000,314136.00000000,0.62237800,1618855199999,195328.55043300,80,0.24082100,75581.20513000,0
1618855200000,314093.00000000,314256.00000000,313999.00000000,314168.00000000,0.15096700,1618855259999,47414.97902300,65,0.03982400,12507.02432800,0
1618855260000,314301.00000000,314680.00000000,314177.00000000,314612.00000000,0.79939900,1618855319999,251420.22956000,78,0.26150700,82259.77987800,0
1618855320000,314680.00000000,315595.00000000,314680.00000000,314954.00000000,0.83492900,1618855379999,263100.42512300,107,0.14928100,47028.40072800,0
1618855380000,314954.00000000,315101.00000000,314527.00000000,315017.00000000,0.23922500,1618855439999,75297.02963100,67,0.07914600,24920.16325900,0
1618855440000,315047.00000000,315642.00000000,315044.00000000,315433.00000000,0.13186300,1618855499999,41576.24826600,63,0.03552000,11202.65845800,0
1618855500000,315491.00000000,315713.00000000,315123.00000000,315611.00000000,0.21753800,1618855559999,68626.72959000,70,0.11996500,37861.85286600,0
1618855560000,315440.00000000,315838.00000000,314987.00000000,315812.00000000,0.73847600,1618855619999,232813.77297000,78,0.10378900,32748.72206700,0
1618855620000,315730.00000000,315899.00000000,315543.00000000,315831.00000000,0.15879500,1618855679999,50145.70379700,59,0.02850600,9001.85994800,0
1618855680000,315897.00000000,315897.00000000,314719.00000000,315180.00000000,0.50236500,1618855739999,158249.68503400,57,0.11201000,35321.82375700,0
1618855740000,315181.00000000,315233.00000000,314648.00000000,315003.00000000,0.58240000,1618855799999,183404.31628900,51,0.15712100,49459.80726200,0
1618855800000,315002.00000000,315002.00000000,314435.00000000,314469.00000000,0.46185200,1618855859999,145251.47149000,58,0.38770900,121933.21422100,0
1618855860000,314435.00000000,314613.00000000,314256.00000000,314310.00000000,0.60719100,1618855919999,190865.59693900,61,0.30100900,94622.68097400,0
1618855920000,314311.00000000,314551.00000000,314061.00000000,314417.00000000,0.40542600,1618855979999,127382.08737700,48,0.03089200,9712.41299400,0
1618855980000,314359.00000000,314418.00000000,314002.00000000,314199.00000000,0.40256300,1618856039999,126449.97779900,39,0.09758100,30661.24262600,0
1618856040000,314200.00000000,314461.00000000,313820.00000000,314112.00000000,2.47822900,1618856099999,778571.61989300,104,2.10328300,660862.32535700,0
1618856100000,314112.00000000,314159.00000000,313877.00000000,314012.00000000,0.06201200,1618856159999,19475.31675100,42,0.05635500,17699.52750200,0
1618856160000,313919.00000000,314584.00000000,313919.00000000,314265.00000000,0.26341300,1618856219999,82737.11746000,54,0.05047700,15866.03356500,0
1618856220000,314188.00000000,314265.00000000,313755.00000000,314110.00000000,0.47600700,1618856279999,149422.00153000,65,0.06643800,20867.89287700,0
1618856280000,313887.00000000,314167.00000000,313660.00000000,314034.00000000,0.39011300,1618856339999,122417.12530300,75,0.04323900,13578.19609300,0
1618856340000,314103.00000000,314186.00000000,313827.00000000,313936.00000000,0.58747800,1618856399999,184455.08458700,60,0.16031100,50356.38851800,0
1618856400000,314050.00000000,314265.00000000,313709.00000000,313852.00000000,0.41621600,1618856459999,130635.02654800,94,0.04866900,15287.30084900,0
1618856460000,313822.00000000,314185.00000000,313554.00000000,313932.00000000,1.21584000,1618856519999,381540.69584400,109,0.46164100,144888.04031800,0
1618856520000,313933.00000000,314180.00000000,313808.00000000,313808.00000000,0.92228900,1618856579999,289561.88821900,73,0.68240400,214244.66047600,0
